Dataset,Method,depth,NB_acc,NN_acc,DT_acc,SVC_acc,LR_acc,Extra_acc,Random_acc,NB_weighted_F1,NN_weighted_F1,DT_weighted_F1,SVC_weighted_F1,LR_weighted_F1,Extra_weighted_F1,Random_weighted_F1,NB_weighted_precision,NN_weighted_precision,DT_weighted_precision,SVC_weighted_precision,LR_weighted_precision,Extra_weighted_precision,Random_weighted_precision,NB_weighted_recall,NN_weighted_recall,DT_weighted_recall,SVC_weighted_recall,LR_weighted_recall,Extra_weighted_recall,Random_weighted_recall,Create_time,NB_Train_time,NN_Train_time,DT_Train_time,SVC_Train_time,LR_Train_time,Extra_Train_time,Random_Train_time,NB_Test_time,NN_Test_time,DT_Test_time,SVC_Test_time,LR_Test_time,Extra_Test_time,Random_Test_time,Memory
movies,INK,1,0.6425,0.6425,0.6575,0.6775,0.6575,0.6725,0.695,0.6348300489311073,0.6424664824896402,0.6570819902988577,0.6710592451027233,0.6525011249057298,0.6719773118447817,0.6933908652396744,0.6566154874986352,0.6426338035214085,0.6580568535825546,0.693642578125,0.6679769736842105,0.6738944243156201,0.699715391097832,0.6425,0.6425,0.6575,0.6775,0.6575,0.6725,0.695,5.7340452671051025,0.007658243179321289,0.0024154186248779297,0.0056078433990478516,1.9349312782287598,0.28815627098083496,0.3435797691345215,0.292461633682251,0.07886672019958496,0.0032930374145507812,0.0025854110717773438,0.03399467468261719,0.0027959346771240234,0.03480052947998047,0.03272366523742676,7615175000
movies,INK,2,0.6925,0.6675,0.735,0.7775,0.7925,0.8075,0.8125,0.6920090350695944,0.6647880648716737,0.7347214993494146,0.7774123637864097,0.7923715443443242,0.8074241647333963,0.8124589718101168,0.6934737318840581,0.6737425072343943,0.7362495292611283,0.7781129807692306,0.7934442355889725,0.8078435496794873,0.8126720298268441,0.6925,0.6675,0.735,0.7775,0.7925,0.8075,0.8125,46.51039505004883,0.14855551719665527,0.039667606353759766,0.12816882133483887,13.616462469100952,5.265339136123657,0.7429988384246826,0.8023579120635986,1.378556251525879,0.0480036735534668,0.042052507400512695,0.5001521110534668,0.04299044609069824,0.0930624008178711,0.0685126781463623,59922633896
movies,INK,3,0.6775,0.66,0.7275,0.77,0.7925,0.79,0.77,0.6773729767241218,0.659062656641604,0.7274948903375815,0.76988492808005,0.7924805457807002,0.789894934333959,0.76988492808005,0.6779326923076923,0.6621466670037159,0.7274988748874887,0.7703867832360529,0.7927088335334134,0.7904228562839751,0.7703867832360529,0.6775,0.66,0.7275,0.77,0.7925,0.79,0.77,281.01460790634155,1.3878364562988281,0.3338613510131836,1.4424631595611572,127.89648962020874,25.292996168136597,2.3341383934020996,1.8449742794036865,10.461970329284668,0.5246655941009521,0.4187490940093994,16.769200086593628,0.44636011123657227,0.4812343120574951,0.4385223388671875,341358070864
movies,INK,4,0.64,0.68,0.6675,0.7825,0.795,0.7825,0.79,0.6398199279711885,0.67998399959999,0.6674688263714833,0.7824524072997354,0.7949897497437435,0.7823653200232675,0.7899369747899161,0.640440892807936,0.6801040234052661,0.6676463085234093,0.7826495095586027,0.795138531169513,0.7830244360902257,0.7902297814823158,0.64,0.68,0.6675,0.7825,0.795,0.7825,0.79,2289.359307527542,11.101806163787842,3.0934271812438965,10.503045558929443,900.215758562088,234.53788924217224,7.072494983673096,7.35821533203125,77.06677150726318,3.435375213623047,2.9582738876342773,129.3192994594574,3.022271156311035,2.8893680572509766,2.858976364135742,2569301151008
cities,INK,1,0.6470588235294118,0.6764705882352942,0.7058823529411765,0.7352941176470589,0.6764705882352942,0.7352941176470589,0.7352941176470589,0.6161764705882353,0.6551641933369092,0.7003119429590018,0.7268542199488489,0.6661551577152601,0.7268542199488489,0.7268542199488489,0.6302521008403361,0.6665723981900453,0.6998372471518252,0.7308823529411765,0.6669117647058824,0.7308823529411765,0.7308823529411765,0.6470588235294118,0.6764705882352942,0.7058823529411765,0.7352941176470589,0.6764705882352942,0.7352941176470589,0.7352941176470589,2.152719736099243,0.002261638641357422,0.0017371177673339844,0.002324819564819336,0.8380336761474609,0.7175083160400391,0.2142353057861328,0.18593096733093262,0.015599966049194336,0.009763479232788086,0.008861303329467773,0.009859323501586914,0.008813142776489258,0.023196935653686523,0.02302384376525879,256120888
cities,INK,2,0.6764705882352942,0.7352941176470589,0.6764705882352942,0.7352941176470589,0.7941176470588235,0.7352941176470589,0.7647058823529411,0.6661551577152601,0.7388048057419254,0.6807614292401309,0.7268542199488489,0.792393980848153,0.7330779753761969,0.7602495543672015,0.6669117647058824,0.7536764705882353,0.6954656862745098,0.7308823529411765,0.7921122994652406,0.7321746880570409,0.7614508253894444,0.6764705882352942,0.7352941176470589,0.6764705882352942,0.7352941176470589,0.7941176470588235,0.7352941176470589,0.7647058823529411,14.87552523612976,0.006536960601806641,0.003555774688720703,0.007683515548706055,0.962672233581543,0.6402788162231445,0.19945454597473145,0.20918512344360352,0.055689096450805664,0.039183855056762695,0.03836464881896973,0.04237771034240723,0.03843188285827637,0.05250668525695801,0.052269697189331055,1702477120
cities,INK,3,0.7352941176470589,0.6764705882352942,0.7647058823529411,0.8235294117647058,0.7941176470588235,0.8235294117647058,0.8235294117647058,0.7368983957219254,0.6551641933369092,0.7647058823529411,0.8201871657754012,0.792393980848153,0.8201871657754012,0.8201871657754012,0.8029411764705883,0.6665723981900453,0.7647058823529411,0.8230644036270636,0.7921122994652406,0.8230644036270636,0.8230644036270636,0.7352941176470589,0.6764705882352942,0.7647058823529411,0.8235294117647058,0.7941176470588235,0.8235294117647058,0.8235294117647058,107.17880153656006,0.03320598602294922,0.015485525131225586,0.03816103935241699,1.6435794830322266,1.834080696105957,0.28569912910461426,0.3178527355194092,0.30492544174194336,0.45227932929992676,0.22348380088806152,0.24801993370056152,0.22642803192138672,0.23780274391174316,0.23644375801086426,12351770168
cities,INK,4,0.7647058823529411,0.6764705882352942,0.7647058823529411,0.7647058823529411,0.7941176470588235,0.7941176470588235,0.8823529411764706,0.7671568627450979,0.6551641933369092,0.7647058823529411,0.7602495543672015,0.792393980848153,0.792393980848153,0.8801247771836005,0.8179566563467492,0.6665723981900453,0.7647058823529411,0.7614508253894444,0.7921122994652406,0.7921122994652406,0.8846779818646827,0.7647058823529411,0.6764705882352942,0.7647058823529411,0.7647058823529411,0.7941176470588235,0.7941176470588235,0.8823529411764706,844.528790473938,0.21779346466064453,0.09645986557006836,0.29734206199645996,5.425575017929077,19.41855216026306,1.3132283687591553,1.2884547710418701,1.896681308746338,1.4193813800811768,3.013542890548706,1.5678036212921143,1.410353183746338,2.9144673347473145,1.4020781517028809,93933296184
albums,INK,1,0.5395833333333333,0.5458333333333333,0.54375,0.56875,0.5395833333333333,0.5583333333333333,0.5625,0.5394853940291121,0.5444968745102818,0.5418390073178493,0.5655804721076955,0.5387003770237303,0.5566013071895425,0.5612125855374275,0.5396170353251899,0.5463776263087625,0.5444923109518176,0.570816717037143,0.5398887314333701,0.5592592592592592,0.5632422176937671,0.5395833333333333,0.5458333333333333,0.54375,0.56875,0.5395833333333333,0.5583333333333333,0.5625,4.009828805923462,0.0038788318634033203,0.0016908645629882812,0.002541780471801758,1.2202634811401367,0.18260788917541504,0.26547908782958984,0.2346189022064209,0.05069756507873535,0.0019066333770751953,0.0016493797302246094,0.029114484786987305,0.0015909671783447266,0.023862838745117188,0.02308964729309082,4635490792
albums,INK,2,0.6729166666666667,0.6604166666666667,0.6354166666666666,0.7354166666666667,0.70625,0.7104166666666667,0.7208333333333333,0.6729038894748491,0.6602972399150744,0.6352250965133599,0.7354155182965204,0.7062487250378692,0.71035506683279,0.7207557654904141,0.6729436891180913,0.6606425702811246,0.6357017345465301,0.7354207538325319,0.7062535807913333,0.7105958193602196,0.721078976640712,0.6729166666666667,0.6604166666666667,0.6354166666666666,0.7354166666666667,0.70625,0.7104166666666667,0.7208333333333333,30.194426774978638,0.06871581077575684,0.013428449630737305,0.08090519905090332,6.183271646499634,2.646799087524414,0.5193867683410645,0.4607810974121094,0.7807769775390625,0.036881446838378906,0.03151845932006836,0.38474488258361816,0.0316314697265625,0.05628657341003418,0.05490994453430176,33306257928
