Dataset,Method,depth,NB_acc,NN_acc,DT_acc,SVC_acc,LR_acc,Extra_acc,Random_acc,NB_weighted_F1,NN_weighted_F1,DT_weighted_F1,SVC_weighted_F1,LR_weighted_F1,Extra_weighted_F1,Random_weighted_F1,NB_weighted_precision,NN_weighted_precision,DT_weighted_precision,SVC_weighted_precision,LR_weighted_precision,Extra_weighted_precision,Random_weighted_precision,NB_weighted_recall,NN_weighted_recall,DT_weighted_recall,SVC_weighted_recall,LR_weighted_recall,Extra_weighted_recall,Random_weighted_recall,Create_time,NB_Train_time,NN_Train_time,DT_Train_time,SVC_Train_time,LR_Train_time,Extra_Train_time,Random_Train_time,NB_Test_time,NN_Test_time,DT_Test_time,SVC_Test_time,LR_Test_time,Extra_Test_time,Random_Test_time,Memory
movies,RDF2Vec,2,0.7125,0.7025,0.6825,0.7725,0.77,0.74,0.745,0.7121491159442966,0.7021370384969123,0.6822160196148337,0.7724103944332953,0.7695853365384616,0.7399609912230253,0.7449617413918134,0.7133083358456438,0.7037567832378656,0.6833774086712162,0.7731039663461539,0.7723071692981793,0.7400700437773609,0.745072545340838,0.7125,0.7025,0.6825,0.7725,0.77,0.74,0.745,4910.747394800186,0.07871007919311523,0.01095438003540039,1.1183452606201172,7.78130030632019,6.446669340133667,0.6332154273986816,2.574765920639038,0.6203155517578125,0.0039653778076171875,0.0008113384246826172,0.2345280647277832,0.0012652873992919922,0.03273487091064453,0.030725479125976562,300854688
movies,RDF2Vec,3,0.7325,0.685,0.675,0.7675,0.7775,0.7625,0.75,0.7320729004263953,0.6849054787327148,0.674902478057563,0.7672920458596815,0.7770500153402083,0.7623529724422988,0.7498749499799919,0.7337152777777777,0.685359440314385,0.6753454231433506,0.7687101063829788,0.7801314396612562,0.7633615288220551,0.7506888950124001,0.7325,0.685,0.675,0.7675,0.7775,0.7625,0.75,8219.692124605179,0.07885408401489258,0.009868621826171875,0.9931595325469971,7.940774917602539,5.8528783321380615,0.6663134098052979,2.561563730239868,0.624826192855835,0.00422358512878418,0.00077056884765625,0.25601792335510254,0.0015273094177246094,0.0349736213684082,0.03124260902404785,331236688
movies,RDF2Vec,4,0.7125,0.69,0.645,0.7625,0.7575,0.7525,0.7525,0.7114627450980392,0.69,0.6443599759615384,0.7624064557270664,0.7574772643461196,0.7522786294635319,0.7523467818082904,0.7151836444805195,0.6900345008625215,0.6463439601118078,0.7630859375,0.7576913265306122,0.7536513950220793,0.7533339598997493,0.7125,0.69,0.645,0.7625,0.7575,0.7525,0.7525,11141.43299651146,0.08017849922180176,0.00800466537475586,1.3015437126159668,7.938386917114258,5.479700326919556,0.6606414318084717,2.578158140182495,0.6288173198699951,0.0043468475341796875,0.0008151531219482422,0.2574169635772705,0.0025768280029296875,0.035440683364868164,0.03143668174743652,318212688
cities,RDF2Vec,1,0.6176470588235294,0.47058823529411764,0.5294117647058824,0.6176470588235294,0.6176470588235294,0.5588235294117647,0.6470588235294118,0.59246677394362,0.47058823529411764,0.5294117647058824,0.59246677394362,0.59246677394362,0.5297693545503308,0.6161764705882353,0.5950226244343892,0.47058823529411764,0.5294117647058824,0.5950226244343892,0.5950226244343892,0.5234728506787331,0.6302521008403361,0.6176470588235294,0.47058823529411764,0.5294117647058824,0.6176470588235294,0.6176470588235294,0.5588235294117647,0.6470588235294118,68.20100855827332,0.0059528350830078125,0.0024220943450927734,0.026116609573364258,0.9349410533905029,0.30833005905151367,0.2319321632385254,0.2572472095489502,0.005690097808837891,0.0007193088531494141,0.00022172927856445312,0.0025169849395751953,0.00041294097900390625,0.020138263702392578,0.019773006439208984,17731568
cities,RDF2Vec,2,0.5294117647058824,0.6176470588235294,0.5882352941176471,0.5294117647058824,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.5360165118679051,0.605456095481671,0.5687049523366658,0.5204991087344029,0.605456095481671,0.605456095481671,0.605456095481671,0.5570934256055363,0.6029411764705882,0.5652287581699346,0.5149965124389677,0.6029411764705882,0.6029411764705882,0.6029411764705882,0.5294117647058824,0.6176470588235294,0.5882352941176471,0.5294117647058824,0.6176470588235294,0.6176470588235294,0.6176470588235294,111.21139907836914,0.004911661148071289,0.00211334228515625,0.028902292251586914,0.952573299407959,0.8462779521942139,0.19447541236877441,0.2567605972290039,0.007644176483154297,0.0007076263427734375,0.0002231597900390625,0.002575397491455078,0.0003933906555175781,0.014544963836669922,0.014261245727539062,55849568
cities,RDF2Vec,3,0.6470588235294118,0.5588235294117647,0.5882352941176471,0.7647058823529411,0.7941176470588235,0.7058823529411765,0.7352941176470589,0.6470588235294118,0.5297693545503308,0.594014447884417,0.7535456870495234,0.792393980848153,0.7058823529411765,0.7330779753761969,0.6470588235294118,0.5234728506787331,0.615916955017301,0.766797385620915,0.7921122994652406,0.7058823529411765,0.7321746880570409,0.6470588235294118,0.5588235294117647,0.5882352941176471,0.7647058823529411,0.7941176470588235,0.7058823529411765,0.7352941176470589,171.03101539611816,0.005176067352294922,0.0023763179779052734,0.031000375747680664,0.9353840351104736,1.0956857204437256,0.19741368293762207,0.2615535259246826,0.008347034454345703,0.0007338523864746094,0.00024247169494628906,0.002093791961669922,0.00043845176696777344,0.014587879180908203,0.014007329940795898,60039568
albums,RDF2Vec,1,0.5083333333333333,0.4979166666666667,0.5354166666666667,0.5083333333333333,0.525,0.5145833333333333,0.50625,0.5020309120641452,0.4975481147195642,0.5353178410339005,0.49041835357624836,0.5249670115980277,0.5136524336947021,0.5049069742139048,0.5087777046302392,0.4979105361216068,0.535446821080433,0.5096969696969696,0.5250069463739928,0.5146958484228206,0.5063185607722686,0.5083333333333333,0.4979166666666667,0.5354166666666667,0.5083333333333333,0.525,0.5145833333333333,0.50625,1461.040426492691,0.05699563026428223,0.008790254592895508,0.6321334838867188,4.955607891082764,1.2234652042388916,0.595186710357666,1.7714335918426514,0.24767398834228516,0.004553556442260742,0.0008885860443115234,0.32431507110595703,0.0014445781707763672,0.03674459457397461,0.0328679084777832,41760704
albums,RDF2Vec,2,0.6875,0.69375,0.6458333333333334,0.7458333333333333,0.71875,0.7291666666666666,0.7229166666666667,0.685924168135262,0.6935251986048795,0.6453345850936213,0.7456169310698338,0.718651088273221,0.7291619646174413,0.7226458129683936,0.6913400892920417,0.6943201406905679,0.6466582861931699,0.7466727057347919,0.7190580503833516,0.7291825821237586,0.7237908496732026,0.6875,0.69375,0.6458333333333334,0.7458333333333333,0.71875,0.7291666666666666,0.7229166666666667,4211.491227149963,0.05506491661071777,0.00684666633605957,0.7593176364898682,4.438433885574341,4.979239225387573,0.5024616718292236,1.7283918857574463,0.593963623046875,0.004822254180908203,0.0008692741394042969,0.2183375358581543,0.002287149429321289,0.03519463539123535,0.03193950653076172,182276704
albums,RDF2Vec,3,0.6916666666666667,0.71875,0.6208333333333333,0.7383333333333333,0.7104166666666667,0.7416666666666667,0.7333333333333333,0.6915327833260964,0.7187194791101466,0.6198830409356725,0.7382661850514032,0.7099622237968345,0.741505107358766,0.7328695652173913,0.6920000000000001,0.7188449848024318,0.6220538720538721,0.7386206896551725,0.7117437411555059,0.7422723475355054,0.734965034965035,0.6916666666666667,0.71875,0.6208333333333333,0.7383333333333333,0.7104166666666667,0.7416666666666667,0.7333333333333333,7304.03161072731,0.05561423301696777,0.0068206787109375,0.6282777786254883,4.483018159866333,4.614524841308594,0.49899983406066895,1.7451732158660889,0.612727165222168,0.004306793212890625,0.000911712646484375,0.21738934516906738,0.0013866424560546875,0.03329658508300781,0.0311279296875,211534704
albums,RDF2Vec,4,0.6770833333333334,0.6979166666666666,0.6125,0.70625,0.7229166666666667,0.70625,0.7083333333333334,0.6770482908301682,0.6977579371110696,0.6124394436630723,0.7056866658839185,0.72248184003582,0.7055739958498461,0.7083333333333334,0.6771602257924447,0.6983333043372362,0.6125703564727956,0.7078412848370336,0.7243225772637537,0.7081617634174975,0.7083333333333334,0.6770833333333334,0.6979166666666666,0.6125,0.70625,0.7229166666666667,0.70625,0.7083333333333334,8788.34505200386,0.055187225341796875,0.0065915584564208984,0.5990931987762451,4.541778326034546,7.414318084716797,0.5086946487426758,1.7579388618469238,0.6081750392913818,0.0044422149658203125,0.0008730888366699219,0.22780084609985352,0.0013823509216308594,0.03397655487060547,0.03178215026855469,212260704
