Dataset,Method,depth,NB_acc,NN_acc,DT_acc,SVC_acc,LR_acc,Extra_acc,Random_acc,NB_weighted_F1,NN_weighted_F1,DT_weighted_F1,SVC_weighted_F1,LR_weighted_F1,Extra_weighted_F1,Random_weighted_F1,NB_weighted_precision,NN_weighted_precision,DT_weighted_precision,SVC_weighted_precision,LR_weighted_precision,Extra_weighted_precision,Random_weighted_precision,NB_weighted_recall,NN_weighted_recall,DT_weighted_recall,SVC_weighted_recall,LR_weighted_recall,Extra_weighted_recall,Random_weighted_recall,Create_time,NB_Train_time,NN_Train_time,DT_Train_time,SVC_Train_time,LR_Train_time,Extra_Train_time,Random_Train_time,NB_Test_time,NN_Test_time,DT_Test_time,SVC_Test_time,LR_Test_time,Extra_Test_time,Random_Test_time,Memory
movies,INK,4,0.6375,0.68,0.68,0.7775,0.7925,0.7975,0.7625,0.6374206907329271,0.6798399359743899,0.6798399359743899,0.7774791373652132,0.7924961093506835,0.7973188242581227,0.7621207994439958,0.637732083875488,0.6805310754277412,0.6805310754277412,0.777545768307323,0.7925813831383138,0.7983473002810118,0.7638964371980677,0.6375,0.68,0.68,0.7775,0.7925,0.7975,0.7625,2069.0700113773346,0.0012969970703125,2.931821584701538,10.670379877090454,599.5116319656372,247.11200737953186,7.2074058055877686,5.7947914600372314,4.392702341079712,3.423818349838257,2.9639081954956055,69.26535439491272,3.084876775741577,2.9720687866210938,2.950620651245117,2181426936896
cities,INK,1,0.6470588235294118,0.6764705882352942,0.7352941176470589,0.7058823529411765,0.6764705882352942,0.7352941176470589,0.7058823529411765,0.6161764705882353,0.6551641933369092,0.7330779753761969,0.7058823529411765,0.6661551577152601,0.7268542199488489,0.6801470588235294,0.6302521008403361,0.6665723981900453,0.7321746880570409,0.7058823529411765,0.6669117647058824,0.7308823529411765,0.707749766573296,0.6470588235294118,0.6764705882352942,0.7352941176470589,0.7058823529411765,0.6764705882352942,0.7352941176470589,0.7058823529411765,1.4057083129882812,0.0007269382476806641,0.0018894672393798828,0.0029175281524658203,0.8381543159484863,0.6141633987426758,0.18494033813476562,0.1859598159790039,0.019040584564208984,0.018384695053100586,0.017850875854492188,0.020277738571166992,0.017639875411987305,0.03572416305541992,0.02758169174194336,164807944
cities,INK,2,0.7058823529411765,0.7058823529411765,0.7352941176470589,0.7352941176470589,0.7647058823529411,0.7352941176470589,0.7941176470588235,0.6919321088119041,0.7100103199174406,0.7369679579148732,0.7268542199488489,0.7647058823529411,0.7330779753761969,0.792393980848153,0.6996078431372549,0.7335640138408305,0.7399159663865547,0.7308823529411765,0.7647058823529411,0.7321746880570409,0.7921122994652406,0.7058823529411765,0.7058823529411765,0.7352941176470589,0.7352941176470589,0.7647058823529411,0.7352941176470589,0.7941176470588235,11.210586309432983,0.00048661231994628906,0.003964662551879883,0.00872802734375,1.011098861694336,0.688772439956665,0.2054600715637207,0.21094942092895508,0.05832862854003906,0.07000088691711426,0.05613374710083008,0.04979705810546875,0.04520606994628906,0.0611422061920166,0.060449838638305664,1321752720
cities,INK,3,0.8235294117647058,0.6764705882352942,0.7647058823529411,0.8235294117647058,0.7352941176470589,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.6661551577152601,0.7647058823529411,0.8201871657754012,0.7178616127301984,0.8201871657754012,0.8201871657754012,0.8235294117647058,0.6669117647058824,0.7647058823529411,0.8230644036270636,0.7381221719457014,0.8230644036270636,0.8230644036270636,0.8235294117647058,0.6764705882352942,0.7647058823529411,0.8235294117647058,0.7352941176470589,0.8235294117647058,0.8235294117647058,87.61129403114319,0.0008137226104736328,0.0170590877532959,0.04161357879638672,1.6461541652679443,1.7263994216918945,0.30671024322509766,0.33731746673583984,0.28895115852355957,0.27906155586242676,0.23557090759277344,0.26404500007629395,0.23884820938110352,4.192615270614624,0.25963687896728516,10451095464
cities,INK,4,0.7647058823529411,0.7058823529411765,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.8235294117647058,0.8529411764705882,0.7671568627450979,0.6801470588235294,0.792393980848153,0.7875532821824381,0.792393980848153,0.8201871657754012,0.8517099863201094,0.8179566563467492,0.707749766573296,0.7921122994652406,0.7948529411764705,0.7921122994652406,0.8230644036270636,0.8520499108734403,0.7647058823529411,0.7058823529411765,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.8235294117647058,0.8529411764705882,729.1373596191406,0.0009136199951171875,0.09927797317504883,0.27758240699768066,6.063632488250732,20.861450672149658,1.342209815979004,1.3574678897857666,1.6546168327331543,1.4561474323272705,1.4076077938079834,1.751312255859375,1.4385833740234375,1.4124021530151367,1.4006264209747314,82650278736
albums,INK,1,0.55,0.53125,0.5416666666666666,0.5604166666666667,0.5416666666666666,0.5479166666666667,0.5541666666666667,0.5499687478297105,0.5301712699731589,0.5393554465983842,0.5574954451915641,0.5408695652173913,0.5457697188534348,0.5535388306472644,0.5500138927479855,0.5315396611238632,0.542520019842676,0.5620553148237308,0.541958041958042,0.5488400488400489,0.5544730777288917,0.55,0.53125,0.5416666666666666,0.5604166666666667,0.5416666666666666,0.5479166666666667,0.5541666666666667,2.942760944366455,0.0007901191711425781,0.0017254352569580078,0.002602100372314453,1.3460791110992432,0.23002171516418457,0.24274373054504395,0.23025870323181152,0.05977296829223633,0.0031461715698242188,0.0023651123046875,0.06679010391235352,0.0016396045684814453,0.026814937591552734,0.025635957717895508,3227390280
albums,INK,2,0.6729166666666667,0.6708333333333333,0.6229166666666667,0.7125,0.6958333333333333,0.7020833333333333,0.70625,0.6729152470279819,0.6707418727424286,0.6229019362735524,0.712255217111779,0.6957857998645622,0.7020199608423667,0.7061875138375783,0.6729196687442491,0.6710233592880979,0.6229358753971975,0.7132255591944812,0.6959558057119033,0.702255390870706,0.7064256051154627,0.6729166666666667,0.6708333333333333,0.6229166666666667,0.7125,0.6958333333333333,0.7020833333333333,0.70625,24.747349500656128,0.0008168220520019531,0.012575626373291016,0.08081483840942383,4.165049076080322,2.575303077697754,0.5120844841003418,0.4382610321044922,0.10539031028747559,0.06075739860534668,0.03351330757141113,0.3930702209472656,0.03290152549743652,0.08244442939758301,0.06507396697998047,25858465168
albums,INK,3,0.6625,0.6541666666666667,0.6875,0.7354166666666667,0.74375,0.7145833333333333,0.7125,0.6603714250773075,0.6541666666666667,0.6874131703250903,0.7352776414696954,0.7436954907944832,0.714482956247639,0.712255217111779,0.6666785383574328,0.6541666666666667,0.6877085650723025,0.73591224621166,0.7439575333182743,0.7148855160903353,0.7132255591944812,0.6625,0.6541666666666667,0.6875,0.7354166666666667,0.74375,0.7145833333333333,0.7125,218.68043041229248,0.0006053447723388672,0.2710459232330322,1.2903661727905273,61.8484582901001,15.15189814567566,1.9902808666229248,1.6049151420593262,0.7500293254852295,0.6100115776062012,0.5113186836242676,7.351173400878906,0.5499739646911621,0.5538697242736816,0.513641357421875,202186427704
albums,INK,4,0.6520833333333333,0.65,0.6479166666666667,0.7395833333333334,0.7333333333333333,0.74375,0.725,0.6477892359539701,0.6496106785317018,0.6473641426019067,0.7391746616878007,0.7331062883355632,0.7436598804267125,0.7247658598460497,0.6598802723074957,0.6506696428571428,0.6488495606142665,0.7410943587414175,0.7341300257821755,0.7440932561414489,0.7257682391470978,0.6520833333333333,0.65,0.6479166666666667,0.7395833333333334,0.7333333333333333,0.74375,0.725,2165.64922952652,0.0012898445129394531,3.8986260890960693,15.154018640518188,553.731689453125,210.46269178390503,10.333798170089722,9.277570962905884,8.327914953231812,6.8400702476501465,5.851322174072266,117.66085815429688,6.545514822006226,5.92849588394165,6.027276277542114,1592613540432
movies,INK,1,0.6425,0.6575,0.6575,0.6775,0.6575,0.685,0.695,0.6348300489311073,0.6574250664166275,0.657365072317861,0.6710592451027233,0.6525011249057298,0.6846689520568512,0.6936063618789384,0.6566154874986352,0.6577531027925133,0.6576332131410257,0.693642578125,0.6679769736842105,0.6860210639953805,0.6991104122635023,0.6425,0.6575,0.6575,0.6775,0.6575,0.685,0.695,4.504407167434692,0.000823974609375,0.002522706985473633,0.0054931640625,2.065176248550415,0.2684977054595947,0.3260805606842041,0.29220032691955566,0.05714559555053711,0.0046138763427734375,0.003706216812133789,0.06436014175415039,0.0025784969329833984,0.056160926818847656,0.05500149726867676,5875250672
